product,hf_pk,standardD
4,10003,9.03564370384629
4,1044,13.4164078649987
4,10010,25
4,728,5
4,1036,5.16397779494322
4,892,1.64495664165995
4,447,13.1578557016965
4,842,0
0,875,331.522493569728
4,899,0
4,898,9.46824265888972
4,895,11.4664955187066
6,490,4.15187851918806
6,10004,5.82942045636982
4,454,0
4,868,0
4,1014,0.674948557710553
4,452,29.10427500436
4,491,2.59461483534471
4,492,15.9668774802899
4,1012,16.5091965712621
4,10349,5.17687164221791
4,471,8.43516726470944
4,468,6.58191745822603
6,486,5.59907788860044
0,988,411.200333518486
5,470,42.721690710257
5,879,85.6872668038122
5,482,78.7213607071102
0,10033,216.024689946929
5,10263,76.4503885193653
6,698,3.8489257266167
6,925,6.06736066977034
5,895,77.9665984649227
5,883,75.024362514854
5,846,130.226972350145
5,842,65.3049408093878
5,897,91.0168442326251
5,493,83.18805582281
5,490,131.871508434696
5,10004,51.8093094477677
5,486,73.8829874418552
5,10195,52.5540100906504
5,468,46.7493083959307
6,906,3.74868397960503
5,888,92.4416277737175
5,1069,84.9625860343306
6,930,4.01331118487798
0,732,287.276208348413
0,10365,327.922554242656
5,1071,61.392922304537
5,10363,105.07648008316
5,10024,94.0455402258057
5,471,50.5818756452432
5,447,72.5872578349672
4,761,7.13375610674182
4,10187,6.70820393249937
0,893,272.744337584139
4,10238,8.38234670386141
0,894,388.748407296833
4,426,5.54700196225229
4,425,6.19422481450517
0,898,333.411257558389
0,897,392.549663221405
0,891,292.267778835531
0,10263,393.524430337847
4,873,0
4,862,0
4,857,0
4,855,0
0,470,357.326160942797
0,883,374.165738677394
4,681,6.58280588604383
4,702,5.21248122052332
4,698,10.6552262366337
0,878,346.112120562109
4,361,0
0,10009,156.772783440576
0,1017,203.299981192673
0,1013,323.055467628758
0,10197,568.700913632699
0,474,248.650356927152
4,403,0
0,438,298.487193385888
0,447,323.50388236428
4,758,9.18001782529464
4,10033,0
0,466,308.408485806806
4,10064,14.4337567297406
5,857,50.0122043928809
6,924,10.9935878747102
6,360,5.88348405414552
4,754,0
0,10046,305.614252659413
0,480,374.184288257735
0,488,311.520042440459
0,446,602.652145017951
0,461,380.41080551475
0,475,351.699886917122
0,489,392.937238248826
0,684,827.421725065949
0,453,376.039828184399
5,528,46.5996542667194
5,10100,55.4006387077872
5,625,40.7850269222987
5,1020,75.1369120709359
5,522,70.6400477057404
5,10089,59.9924014796384
5,520,59.8929906555878
5,10101,84.1132911710984
5,245,87.3759625041659
5,797,125.407362367397
5,624,71.7429273102765
5,277,65.7793514480272
5,795,47.9254969809345
5,10353,26.945967136615
7,123,87.2325845629018
5,105,46.3314233594634
5,10281,58.9313930847481
5,10225,98.4541066239043
5,1041,84.823865953481
5,10299,73.6518203663348
5,17,31.6227766016838
5,542,76.2119850592193
5,548,73.2705358829279
5,524,91.7389092617057
5,533,96.1099568698468
5,532,67.1521371499785
5,530,80.2713803637044
5,529,98.0577089560749
5,804,83.8752939492014
5,10289,85.7396981178108
5,813,57.3342003198422
5,112,39.306859958105
5,111,35.9583091927304
5,810,48.5758957411886
5,627,73.7674478590412
5,626,81.6128491284133
4,616,0
4,41,18.7319143545078
4,96,0.333333333333333
4,615,1.14707866935281
4,614,0.588348405414552
4,779,2.13896315973249
4,255,1.4142135623731
4,613,9.24074154750722
4,778,6.37364704257905
4,10088,0.603022689155527
4,10277,1.76454990398015
4,257,2.58198889747161
4,619,1.61791441640883
4,99,0
4,792,0.436435780471985
4,790,3.37080388640154
4,789,4.86973158544552
4,620,0
4,787,2.93655863612097
4,788,7.44704381204123
4,94,0
5,16,72.6538295437234
4,617,4.47852016375307
4,10114,12.0764015204949
5,1034,70.6286787106361
5,1032,96.8352865812495
5,803,31.1002985745888
5,802,46.3902212926275
5,785,51.6496438931162
5,1029,72.2340891571538
5,1026,74.2881603570231
4,256,0
5,801,91.0633263820552
5,799,48.7595034581893
5,10291,68.4246544261155
5,523,96.5451933499248
4,618,3.93211628280986
4,10097,
5,805,30.0715921360139
5,629,116.64214708325
5,788,64.6275428764363
5,620,15.5078287849456
5,789,56.3344604001088
5,790,140.126473485307
5,793,43.5359500570324
5,276,104.438392259637
5,517,82.2753351207442
5,621,54.7722557505166
5,274,122.345245001017
5,102,80.3200833507641
5,272,82.979299241221
5,10097,92.7618558716993
5,10081,34.8633129935377
5,10311,136.181696807811
5,10310,99.0547227306104
5,10115,42.9408614540694
5,263,81.3716510108729
5,516,111.659079344225
5,10006,100.364189770233
5,262,145.289679293097
5,792,32.9038071705356
5,791,16.2778168149613
5,619,56.9902101941291
5,99,54.6291907760721
5,11,52.1300667527783
5,655,90.6923823984585
4,101,0
5,140,65.5549410219982
5,10224,48.3560629448822
5,308,93.5765940145741
5,10331,90.5684309935901
5,267,46.6586858691173
7,565,27.8977725685352
7,124,83.026395519384
5,101,37.9652666507358
5,10314,46.7160182767792
5,10164,14.3394927606097
5,782,78.0683034271912
5,781,57.5751908151645
5,780,43.2118259827319
5,10222,85.0764362206128
5,10297,50.4072624257969
5,544,53.3900739838409
5,10114,60.7715543505497
5,256,51.4850879936539
5,255,84.8528137423857
5,778,44.3923865396307
5,10277,26.0991572259554
5,94,27.2046338932021
5,251,72.0568096957492
5,777,55.8770972760755
5,776,51.9430429426784
5,93,64.878928492376
5,92,63.0377960930086
5,611,95.2237676951817
5,10300,57.1461619317467
5,613,150.85449629157
5,623,12.5732485892302
5,807,52.420511252753
5,10303,53.2696643771776
5,19,82.3360842476175
5,10011,87.176722537504
5,10247,126.514730858438
5,10001,99.6473573825886
5,110,70.7139061411483
5,10287,44.4892126620605
5,779,52.270939175139
5,615,78.9386837328422
5,609,79.6583070837304
5,608,70.1322810273933
5,10067,67.9221101223914
5,10283,48.1139025547463
5,8,90.0375989838092
5,775,65.3048959667607
5,90,43.5066540585279
5,248,57.9712213085079
5,607,87.0535400806866
5,10129,105.337473547325
5,504,96.3800348158845
5,614,39.1373649257756
5,606,53.5904539903636
5,89,85.0133679327712
5,774,46.5901634825779
5,88,63.4383031035162
5,444,62.7624394803437
5,10094,86.2877246691059
5,10286,110.999270696875
5,605,81.7262020495831
5,10336,55.2962313599614
7,125,67.5011870740823
5,41,108.492838042116
5,10080,92.9644967760204
4,514,0
4,126,0.889087279447969
4,475,9.79328835131623
4,742,2.44559857314163
7,293,70.3510106955284
4,625,0
4,522,1.0137937550497
4,10089,0.351865775274498
4,798,0.625543242171224
4,520,0
4,10353,2.58751581545661
4,797,9.3277294100822
4,105,0
7,10323,60.3778147955068
4,10315,12.1267812518167
4,82,
4,598,0
7,10284,112.290181972069
4,10231,5.16397779494322
4,238,2.04124145231932
4,74,0.235702260395516
4,1049,8.21583836257749
4,1040,10.1722347089693
7,1065,52.704627669473
4,10101,7.93612895920567
4,10292,3.77964473009227
4,597,6.13871513668877
4,499,4.08248290463863
4,3,21.1182892976004
4,596,3.51250086657104
4,1007,1
4,594,9.71253485622231
4,496,4.08248290463863
4,771,15.5560108538214
4,770,3.23380833381777
4,1009,21.1943388667823
4,768,4.71404520791032
7,132,37.0784385601741
4,305,4.84464531573717
4,592,7.21060008759246
4,76,1.08942283125661
4,495,9.17423929634859
4,1059,1.15470053837925
4,10008,8.51783842465748
4,240,4.35069780938316
4,15,1.39727626201154
4,10291,0
4,92,0
4,611,1.27733274731701
4,507,8.66025403784439
4,609,0
4,608,0.962250448649376
4,10087,2.67261241912424
4,10283,0.436435780471985
4,776,4.36435780471985
4,8,3.67099311851582
4,775,1.30822874551543
4,88,0
4,90,0.528413454806725
7,130,119.213174407785
4,247,13.5391588929819
4,607,0
4,10129,2.39095517872391
4,606,4.47213595499958
4,10080,6.68978674945971
4,89,0
4,774,5.88034535877456
4,241,5.77350269189626
4,10006,21.3704569106846
4,248,9.48683298050514
4,804,2.11712386003634
4,444,8.781293248213
4,599,0.4
4,251,4.08248290463863
4,10164,0
4,780,4.04462289453224
4,10222,4.02077936060494
4,10297,0
4,782,6.11958130612862
4,777,0.192450089729875
4,605,5.20746071121267
4,86,3.42902927345944
4,245,2.58198889747161
4,10094,1.50755672288882
4,10348,
4,244,2.15271900957815
4,10221,4.42342250600897
4,10334,2.19965032186062
4,243,2.92644879745103
4,10169,2.0591260281974
4,501,1
4,601,0.588348405414552
7,131,115.775137024066
4,10079,0.28810406552003
4,600,0.408248290463863
4,85,1.55785127171862
4,627,1.00291971424256
7,641,104.883608960464
4,629,4.2109243709631
4,10316,5.16397779494322
4,799,13.0230868273937
4,795,8.91834301343378
4,10287,0
4,519,6.4731379679036
4,793,3.15296312547233
4,276,0.646669790682863
4,110,0.25
7,822,39.3418453698025
4,102,0.904534033733291
4,272,7.69972170183535
4,10081,6.67028887104512
4,267,9.92167125234254
4,264,7.55928946018454
4,10115,6.64400911670485
4,263,13.4164078649987
4,277,0
4,624,1.20438758319299
4,621,3.00792603759119
4,626,1.14455231422596
4,10001,1.59513148186739
4,10247,12.4725152380599
4,16,3.33333333333333
4,1034,2.09988661825438
4,1032,55.5873401140258
4,803,1.23827837473378
4,523,2.9277002188456
4,1026,5.0815570667092
4,801,0
4,805,0
4,1057,2.51661147842358
4,1056,6.80336051416609
4,807,2.67645263227475
7,572,45.0422024328296
4,19,0
4,10011,18.4545774422345
5,603,43.6008644938995
5,10169,25.2420661745806
5,501,104.292488113589
5,242,99.4852409048435
5,1008,68.5437263667684
5,10079,62.308663644933
5,600,32.6936311502189
5,81,57.944501183385
5,598,51.1439401530532
5,597,118.114395931723
5,499,39.7924100480971
5,3,61.2336993335037
5,601,39.2168062791559
5,1022,81.6469214374907
7,10295,109.129892024749
5,243,116.550808273006
5,10334,112.507093793441
5,502,67.0459066220395
5,497,65.57253505044
5,594,27.8493618692016
5,496,105.420350466111
5,772,113.049576145453
5,771,80.7724148861228
7,636,79.2688586271554
5,770,45.3640246984558
5,773,64.7346231051933
5,126,47.7647745122965
5,768,42.1650890766533
5,240,59.8086540461682
5,76,58.2494635168428
5,74,55.8864394790638
5,238,85.0245062712314
5,10231,68.9891828690642
5,1,55.7815680429776
5,595,29.465696542374
5,80,55.9656538581004
5,1007,119.721899973786
5,596,95.0543322892572
5,244,55.0148464810485
5,10221,47.29641159169
5,592,122.262870431566
5,10008,92.0446751432272
7,638,955.241210768771
7,637,198.858648051227
3,781,1.40191581964395
3,780,5.32469538587711
3,10297,2.9632671801497
3,99,2.06374852417016
3,92,2.40634083007295
3,86,5.66694677178864
3,85,7.21019612108958
7,582,49.5937282202889
3,10286,7.04659814765575
3,782,6.10416821239531
3,10283,3.12440470520462
3,775,3.01275068113289
3,89,3.36650164612069
7,648,106.662882898576
3,90,3.29805897194943
3,804,8.02258716137785
3,10304,5.39467924000715
3,803,4.25983554030075
3,802,6.96727042268758
3,785,7.68221865846602
3,801,5.5614588519024
3,93,3.80402263864112
3,10299,4.03345691728043
3,10164,2.74043792120894
3,787,6.32455532033676
3,827,4.94472369275178
3,135,4.13028915907221
3,134,3.64872003512695
3,825,2.22010219470652
3,10279,4.18762843194785
7,646,125.098791370417
3,10163,2.58873298382403
3,139,4.12916456441252
3,101,2.14939131870762
3,830,5.55969930933827
3,10300,4.55937263095251
3,96,5.4782397821847
3,779,5.11598801145325
3,778,3.03471352288942
7,10076,109.979573266801
3,94,2.69479215560398
3,791,1.67293194682309
3,790,5.29722626103568
3,789,3.62399411331384
3,788,3.45784133046423
3,138,4.59939254301108
3,807,2.0460092487948
5,10215,46.478681749194
7,127,103.587987009265
7,129,83.2134265546995
3,10303,4.1100006402868
3,110,2.87273938583843
3,805,4.42216638714053
3,799,9.39409452037329
3,10291,3.64041640186221
3,795,1.97617386833617
3,10287,3.16453562379786
3,793,2.91920179679905
3,103,4.17455393842208
3,102,7.84856674813943
7,647,104.729811101392
3,522,3.40168025708305
3,798,4.11694976436668
7,10280,93.3862770005644
3,797,4.57615302088864
3,105,5.14407799916938
7,823,80.578267186985
3,10281,2.27211355350035
5,116,40.1671507578021
5,558,125.709652241451
5,554,75.3429414313605
5,555,30.13140413508
5,552,50.5548007491661
5,815,62.051821660839
5,550,75.4117585879903
5,115,39.3711884020597
5,546,90.2256430659636
5,631,58.912835801905
5,1065,74.0047091048737
5,23,178.319130825329
5,10373,96.2102810609042
5,638,1784.96056273698
5,637,106.482810503885
5,287,21.1895217816102
5,129,62.7451237105367
5,127,99.9212733584056
5,636,33.5751467039308
5,10320,107.130212138972
5,125,52.8852500533241
5,10086,76.8905959314275
5,10318,103.854293535291
5,10284,54.8195978796663
5,293,55.9000256305583
5,579,49.9782370219696
5,10108,63.4947159011553
5,24,61.2372435695795
5,298,60.8614209011962
5,646,93.9436001013374
5,645,44.8186581817453
5,0,135.646599662505
5,117,47.655798843359
5,10104,46.2001895703889
5,135,69.6692268479466
5,134,38.9943940914944
5,825,28.0795647495067
5,294,71.4966062542996
5,133,68.4772256650531
5,10279,99.4612435124303
5,644,30.7102081255872
5,823,40.6363850443625
5,295,62.789592824233
5,10025,90.3169023889928
5,118,56.1280901153781
5,296,94.5962488283635
5,10167,64.7672756876496
5,124,45.9834066181544
5,654,19.0033831574426
5,653,67.5771164423777
5,138,40.8749340539912
5,651,22.4712682049065
5,650,59.6635342469802
5,10328,40.1280687893388
5,301,72.6159550173164
5,649,45.825689805543
7,10320,206.705763652765
5,300,103.571831030481
5,830,55.1971347463845
5,10109,153.964281572058
5,10117,47.8981763130669
5,828,37.9058431007209
5,582,40.7805706808395
5,648,27.4700099977296
5,10076,82.3044185692197
5,832,32.4324168090978
5,307,67.7347768875044
5,829,15.1445416852787
5,123,90.5917840923184
5,139,58.0149204442447
7,633,91.2117806689812
5,567,101.120907375759
5,633,60.013751443472
5,97,79.3839259063678
5,10295,33.254588360989
5,545,69.9990178502527
5,10280,49.0128608256628
1,138,3.46258193898867
1,139,5.67382654760504
1,10163,6.28318880334353
5,306,66.9039893492882
1,832,7.41460152600756
1,140,8.27558421609297
1,830,5.62883855954421
1,829,3.46746785613556
1,134,4.13339658395628
1,135,4.81104965994006
1,827,5.21930136314886
1,10280,3.06343196180614
5,647,66.6163842238441
5,10163,38.7708378244867
6,538,6.3152476547778
5,10105,89.5978670381041
5,1072,123.46251424721
7,287,93.4400650237037
7,23,233.973480855395
5,819,45.5720339317859
5,86,45.4711446963896
5,10323,49.8580009771542
5,132,71.6629844015258
5,131,57.1920283306613
5,130,91.0168149632836
5,822,20.9125161884775
5,10228,62.9737662689412
5,641,74.7697387583513
5,572,38.2942158778185
5,10075,140.993650517199
5,639,60.4359982247578
5,820,63.7775740160162
7,97,65.6525430600857
5,292,71.4790693346044
5,10348,61.4290599941486
0,520,297.66996745357
0,10222,344.362080409912
0,1065,208.166599946613
0,10286,403.10461834781
0,16,256.25688075212
0,621,349.348717106262
0,10283,151.41051105238
0,789,355.448682768514
0,565,269.358440923929
0,955,283.712688658584
0,504,268.829768523585
0,10129,410.406994963721
0,780,293.813013592866
0,10328,154.337194794287
0,247,291.173747984174
0,10353,164.004305089568
0,498,231.159820254299
0,797,618.898897711278
0,10101,360.108449273403
0,631,230.010351733921
0,798,289.647557563221
0,782,413.796246156648
0,238,212.132034355964
0,274,766.666666666667
0,10320,619.677335393187
0,785,551.243183739307
0,101,221.165742632727
0,10297,317.385149831137
0,802,347.09680274556
0,90,222.342896527781
0,770,205.28725518857
0,620,282.769861311992
0,11,381.793261820114
0,17,223.606797749979
0,854,321.988308154559
0,10321,541.897378874238
0,10067,223.906359827082
0,99,158.982903597725
0,619,533.747864944988
0,10304,95.008771524879
0,97,216.682983068618
0,10083,299.138042416963
0,837,561.772405244435
0,807,259.883953940349
0,817,310.057351797226
0,611,233.504139163604
0,256,82.334008094401
0,799,468.1000395843
0,555,344.155376359172
0,248,228.187735991974
0,10080,457.302156024616
0,596,278.509189114206
0,10310,366.589528427833
0,630,407.142158026045
0,10246,556.723588876711
0,502,307.777381668417
0,638,5351.38449537277
0,10167,276.15125331217
0,598,303.537116268144
0,243,282.842712474619
0,650,306.641172746794
0,105,174.36768883337
0,277,140.129809949074
0,499,295.318453556477
0,10314,324.862608321909
0,521,276.150101915387
0,528,378.618329305006
0,301,207.511007375074
0,522,106.169796274768
0,1020,215.230724353849
0,607,196.185852927495
0,10100,335.65855667131
0,606,317.733116519719
0,10315,259.820450824539
0,512,223.559519981501
0,649,324.701949072107
0,116,184.861337996116
0,1,274.329018254377
0,10281,131.95903460236
0,3,381.469109258773
0,632,247.943926072389
0,1026,216.877913609857
0,801,330.376548852397
0,88,291.937104060571
0,135,261.861468283191
0,537,241.651423985636
0,242,162.137168898626
0,516,275.309926365824
0,694,359.845866474867
0,251,199.294750710646
0,642,207.282644645522
0,579,322.51198944122
0,459,330.686695341966
0,545,355.199239864052
0,823,245.834868577864
0,10323,262.773666869418
0,10006,182.370018175718
0,815,400.19742746847
0,533,265.584415165776
0,886,518.375780966277
0,645,276.459880198696
0,1006,215.275131756878
0,10215,484.035945672733
0,546,296.051497228082
0,601,115.943934931633
0,10277,169.233193039586
0,832,210.441712323661
0,792,323.046208677917
0,10280,141.044637415216
0,0,595.350174322104
0,296,183.847763108502
0,777,195.585479148324
0,530,280.290028363479
0,263,164.224532179869
0,478,283.541506157892
0,550,330.366366171612
0,825,263.69225791452
0,580,674.162591664652
0,112,135.585151596085
0,822,297.210225477952
0,10108,404.73389258811
0,543,221.186427923225
0,577,710.642883375544
0,10169,326.156968990473
0,240,180.067327475704
0,262,639.940473422184
3,10280,2.01647625093583
0,94,183.367962097553
0,294,155.699788832305
0,616,260.43917025576
0,10228,438.735517761504
0,133,312.787514795212
0,812,276.733908013015
0,791,269.292522176164
0,1007,445.584396658427
0,292,227.785784535303
0,24,225.226828293182
0,82,123.076043234663
0,538,347.436832216955
0,293,262.309093639661
0,10318,291.465917308321
0,803,278.484607241744
0,787,419.977323650876
0,793,360.328516365111
0,1032,4138.93753293223
0,651,160.642510998394
0,10225,265.426004069616
0,469,522.660845074853
0,1040,163.507060469967
0,557,124.079886290318
0,795,376.877868950374
0,774,376.180634974569
0,622,173.845713251176
0,623,259.985747557066
0,775,273.54632710675
0,118,136.757693263182
0,10231,410.786828150342
0,117,244.705848685626
0,131,287.858803772077
0,515,439.876148070142
0,241,188.416357262873
0,298,284.352534077619
0,600,229.405126623648
0,592,514.652679923442
0,41,539.883028266796
0,10279,97.9307978956088
0,255,168.954001270922
0,813,312.590154584374
0,790,561.795398044581
0,496,627.162924074226
0,614,299.140223837896
0,130,301.249250805892
0,544,276.642368410914
0,307,211.24282097095
0,529,261.546541568787
0,96,224.798675361855
0,10289,213.005700795609
0,10163,346.607978090797
0,134,156.99501870262
0,10284,240.478963462778
0,578,296.842451776141
0,132,178.885438199983
0,643,367.949427166806
0,76,234.405372779463
0,509,294.259286127944
0,644,199.434820477889
0,508,706.002832855506
0,501,541.810237383287
0,615,249.67836452982
0,637,507.136423241968
4,10068,1.96116135138184
4,639,2
4,820,4.34845845203687
4,1072,
4,819,12.5920609909578
4,97,1.88856206322871
4,544,0
7,10075,169.015355740804
4,10289,0
4,813,0
4,812,0
4,112,0
4,465,9.1013825782221
4,546,0
4,815,1.15223058787524
4,10321,0
4,10320,0.887625364598595
7,10068,87.9593207412561
4,1065,0
4,822,0
4,292,1.4142135623731
4,132,1.87662972651367
4,23,7.977991705207
4,638,120.676616831109
4,637,3.00603258200206
4,287,2.31968799215592
4,129,3.20510955705531
4,127,5.13160143944688
4,75,0
4,10294,0
4,636,0
4,10295,0.448427203146441
4,125,1.18210338847862
4,124,0
4,634,0.868899162725891
4,123,3.0090771765685
4,10167,4.08248290463863
4,10105,2.04124145231932
4,643,0
4,642,9.66383494697384
4,10323,4.47213595499958
4,635,1.9251373577368
4,118,0
4,10318,3.53553390593274
4,117,0
7,818,180.414542414475
4,648,0
4,10076,3.02046162130842
4,647,4.46595307208946
4,10280,1.40089257261219
4,579,5.17549169506766
4,10108,2.68328157299975
4,24,2.10818510677892
4,298,4.32820209016785
4,582,4.87950036474267
2,10179,17.4324325864853
4,632,5
4,633,4.45330313721274
4,631,4.5769658728016
4,10227,14.142135623731
4,10226,3.82970843102535
4,10086,17.9921279082455
4,644,0.784464540552736
7,819,33.6377763831083
5,538,59.1593489773896
7,1072,105.261578935526
7,820,114.175598065768
4,140,0
4,587,0.755928946018454
4,10025,0
4,10104,7.2130833510068
7,639,75.2088145729853
7,10167,106.268751846663
5,695,55.9618688861511
7,10105,170.375402502174
4,646,1.57300952773941
7,10104,44.8861457676124
7,10025,43.4796066044323
4,827,1.34164078649987
4,296,17.2522759553928
0,805,270.824882459246
0,10114,326.973645277234
0,10011,155.820619173064
0,820,399.517526331642
0,552,248.918087502122
0,603,229.56719002689
0,1056,294.444283180088
0,10076,372.429003399439
0,1072,179.159745159772
0,612,333.237241051371
0,608,299.004928669113
0,10224,316.024095864013
0,10081,330.42003373405
0,10316,246.271361171642
0,10348,395.782713169684
0,634,336.004532337934
0,628,184.176053583115
0,828,348.67949424347
0,123,192.322067838763
0,1057,161.849430321018
0,264,467.108286712141
0,678,317.058852249032
0,10068,225.768244877921
0,772,526.760354039895
0,819,266.351153258448
0,511,212.595233562122
0,639,142.947745596125
0,19,303.640955843179
0,23,569.581492784902
0,10300,112.031741533867
0,10025,235.739085996927
0,10334,491.937326631486
0,654,265.796843293448
0,138,128.88663509411
0,10331,171.314124962785
0,80,136.145532650198
0,10335,190.682998319077
0,10088,358.311216827739
0,752,223.047145614255
0,572,348.466026218585
0,495,403.240940890501
0,93,150.199866844149
0,768,376.821068475555
0,92,199.969694673665
0,595,151.754863057295
0,10180,293.72497165607
0,10001,363.93399453878
0,653,301.504165650762
0,10294,115.809223794089
0,28,1538.20512286236
0,75,155.608812617096
0,305,220.873331507968
0,636,247.656001821267
0,609,339.917329434192
0,10227,447.275169133138
0,629,509.901951359279
0,110,116.596617626028
4,654,7.19488042623546
4,295,9.63264651006559
4,134,0.218217890235992
4,825,1.09825035677383
4,10082,0.588348405414552
4,810,0
4,308,0
4,10331,9.04534033733291
4,10163,0.6
4,306,0.75
4,10144,4.24264068711929
4,10109,7.07106781186548
4,653,0.408248290463863
4,10083,0
4,651,0
4,650,3.3220396915778
4,649,0
4,830,1.37198868114007
4,10117,0.547722557505166
4,829,0.426401432711221
4,139,3.12468180198182
4,0,1.13389341902768
0,10087,396.552183182653
0,423,203.0228816567
0,257,536.625598501444
0,558,639.004433996093
0,627,367.519494649425
0,597,339.106152194472
0,633,346.915430313317
0,804,480.819331388859
0,10336,389.087521536228
0,10311,537.920974083531
0,10221,421.598020523212
0,568,344.111779319841
0,507,600.044141233436
0,582,444.26138452242
0,244,170.293863659264
0,10247,568.95225341558
0,308,672.839073107867
0,10097,519.034316998618
0,10008,192.031898391908
6,548,12.5830573921179
6,524,6.80604306643899
6,10225,4.9860917672172
6,533,4.79192028314328
6,529,4.14976966051058
6,537,6.20483682299543
6,528,3.42782730020052
6,10088,10.8043201236049
6,616,4.27230986457529
6,41,13.5400640077266
6,96,2.32139804619735
6,615,3.56659336556526
6,614,5.71440388533274
6,779,7.12841000848098
6,509,2.09436473336514
6,255,4.52668853478004
6,10289,15.4127729960761
6,813,2.84407183255708
6,632,4.24264068711929
6,10086,11.9275591244255
6,631,3.26706048467523
6,116,4.18221342005751
7,111,53.7055942120856
6,541,5.85472269008343
6,544,3.83405790253616
6,613,9.58859616787506
6,20,2.08166599946613
6,111,2.40370085030933
6,465,6.59611794389886
6,812,4.22770833745201
6,810,3.4390172763218
7,716,94.9230549636724
6,1057,5.78411998112452
6,1056,8.01040989379861
6,112,2.95803989154981
6,778,2.67667991822246
6,617,8.74942174960042
6,776,5.07908470585748
6,93,6.6332495807108
6,92,2.88675134594813
6,612,3.02843665468317
6,775,5.20526049704578
6,609,5.57584074378026
6,608,2.55713922948303
6,605,5.94845004778678
6,10087,4.38529009653515
6,10283,2.41704473751685
6,91,6.20424427781688
6,8,5.37742193496723
6,10336,11.2596157735698
6,10222,3.16227766016838
7,737,107.496769977314
6,624,5.18828494336951
6,277,2.62995563967658
7,544,31.3120495088463
6,795,3.76458516297286
6,10067,4.49747403853238
6,545,6.48159788255266
6,10094,4.30625819582649
6,88,6.32886604808045
6,557,5.44225888930156
6,10297,4.7169905660283
6,11,4.23702501200795
6,99,3.91578004149024
6,619,7.41184083850865
6,618,8.43661487732108
6,10097,13.8479842095038
6,10114,5.00666222813829
6,10300,3.54195631614148
6,444,4.30116263352131
6,256,2.42997158517582
6,777,3.59165699921359
6,248,3.35824027993498
6,247,2.67774712591194
6,607,6.58903518091872
6,10129,5.70070379123622
6,606,8.40521380142225
6,10080,8.10926839598546
6,90,1.83374953650638
6,774,7.55834791395618
6,251,3.90415474109624
7,10316,68.1407212666321
7,91,70.1710941637677
7,248,31.8926771711447
7,775,87.0719342792523
7,8,151.347357847016
7,609,95.7287835501946
6,110,4.85798312059645
6,629,7.51067616198811
6,10316,2.4448157769056
6,805,2.23842049574906
7,465,81.6794725245215
6,628,2.81461861041206
6,10299,3.45768066130398
6,804,14.0460708122648
7,813,121.638304793278
6,1041,9.77845498114001
7,608,72.5118680940765
7,613,136.236527056248
7,10080,125.994689986372
7,606,120.110291871424
7,504,129.917556275399
1,471,4.67226554890421
7,10129,138.84563476796
7,89,53.1645613941777
7,10286,119.379523320523
7,444,62.3211727379113
7,88,109.05227031483
7,774,137.260991217989
7,10336,162.099322873942
7,247,50.6759311705271
7,10283,77.4893513142262
7,10067,74.3223669513358
6,359,3.14777647427929
7,607,106.050710731957
6,623,3.0560074094396
6,10001,15.009845253881
6,785,17.5
6,626,1.70814194894596
6,16,4.74809903481851
6,803,4.27789612507328
6,523,2.12132034355964
7,708,61.6251163955106
6,10227,7.6577428555042
7,548,50.8115949544805
6,554,5.27573059711481
6,552,2.10818510677892
6,815,5.33853912601566
6,550,3.59608372842154
6,561,4.76751158012927
6,15,4.48330235429198
6,807,2.42042590022119
6,10303,3.12855857990206
6,630,4.74496637315302
6,19,4.66011444780776
6,10011,6.55366687058089
6,10247,5.464532103585
6,10101,11.8562822407122
6,627,4.23712359676574
6,10304,4.21505239192429
6,1026,6.32455532033676
6,801,5.9791303715507
7,543,21.3047156538385
6,10291,3.86828597231854
7,627,97.1073289372812
6,10287,2.64127162356954
7,10289,119.46308455514
6,140,3.14112506383727
6,10068,4.20191938073703
6,639,2.77350098112615
6,820,7.77796451689925
6,1072,8.18488999574364
6,819,2.63754936762645
7,812,117.027212310012
6,818,7.95006057860336
6,10105,6.23211727379113
6,641,3.15023437353273
6,567,6.62703420977909
6,633,6.33618072242152
6,97,2.13923252347043
7,10180,82.2588828609033
6,123,6.37704215656966
6,127,6.735478206235
6,817,5.33174795277159
6,10104,5.06105579047354
6,10025,6.28791529744786
6,23,7.46019741391241
6,75,7.09224929059886
6,637,11.8156840517335
6,129,6.10710269249693
6,133,9.12870929175277
6,10109,7.07106781186548
6,654,4.29597306967637
6,653,5.41656545114612
6,138,1.57963226582585
6,10083,2.02919862478357
6,10144,15.5785127171862
6,638,360.580640451478
6,634,3.58435755019209
6,10228,3.76533899905145
6,823,5.35412613473634
6,293,2.56776295506548
6,10284,9.45163125250522
6,132,3.46410161513775
6,131,3.67299728980421
6,636,6.04660264187849
6,130,3.34580998331412
6,292,5.49825147031029
6,822,2.72885329693729
6,10323,5.17963043358997
6,10167,4.02646473977528
6,635,8.18519202102508
7,524,52.704627669473
6,125,4.74341649025257
6,124,3.12468180198182
6,10164,3.86992048819872
6,782,4.23247518053516
6,781,2.77837499069741
6,780,3.88772158017615
6,274,9.54227148298271
6,102,17.3205080756888
6,272,5.37188447913233
6,10081,3.685557397916
6,267,6.42910050732864
6,10314,7.56306816047562
6,515,3.13339780720256
6,10310,11.8708326020826
6,264,12.8770408797278
6,516,3.95811402901264
6,792,5.90399380564909
6,10320,12.2061004784038
